109
1585
414 158 371 12 203 131 419 2 382 112 297 38 24 217 177 359 33 278 31 479 458 36 479 242 17 147 210 93 394 70 393 329
374 331 494 216 192 457 196 230 446 470 465 194 193 42 350 494 339 448 277 69 335 441 179 61 92 276 202 271 66 373 115 428
2 388 12 153 238 345 369 279 218 273 195 422 118 127 236 178 80 142 97 480 449 372 392 58 17 415 339 215 315 393 480 453
456 9 124 106 35 52 305 18 229 307 345 361 447 25 126 380 23 206 225 120 277 112 387 443 398 29 72 258 149 120 418 470
375 295 164 296 307 396 345 420 165 122 155 449 74 339 267 114 212 154 141 32 286 486 303 451 377 467 90 321 348 219 285 254
25 498 177 483 330 344 196 403 269 164 357 214 210 77 154 193 95 387 276 243 124 435 116 154 440 363 74 413 238 469 30 288
212 496 214 286 272 69 199 125 131 105 170 332 41 473 231 434 190 48 275 371 425 98 27 138 194 345 310 309 21 448 38 97
412 390 301 371 344 287 112 246 107 446 465 171 156 490 466 8 109 480 98 493 380 61 383 387 246 469 125 357 310 361 105 204
469 123 283 165 398 145 195 239 274 333 184 158 134 185 263 452 255 239 51 412 370 241 390 430 164 469 105 190 161 212 24 289
443 114 380 75 9 134 284 479 300 297 369 214 152 79 101 169 118 195 292 427 126 256 282 336 484 351 173 132 391 421 251 495
371 329 379 252 236 87 376 408 181 87 72 369 280 251 95 470 456 278 329 491 31 269 18 430 434 39 484 419 343 25 392 4
212 71 432 323 119 35 363 78 5 112 259 234 192 31 317 327 342 479 316 468 248 338 250 9 4 273 283 211 7 9 272 370
141 275 147 9 258 417 358 346 221 413 482 466 92 55 471 50 269 77 124 99 318 270 130 418 182 137 408 204 41 192 492 208
236 290 125 357 116 154 351 424 435 42 335 440 333 389 17 48 208
